Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
3.439126,0.346267,0.404175,0.532221,0.862411,0.004159,-0.000556,-0.001323,-0.125923,-0.303769,0.335157,4.749361,-28.577962,28.969922,-0.000370,-0.097169,-0.036380,-6.811525
3.443285,0.346175,0.403611,0.531731,0.861852,0.004159,-0.000489,-0.001534,-0.101878,-0.354843,0.375017,11.419256,-33.363110,35.263246,-0.000559,-0.130521,-0.033352,-6.962095
3.447443,0.346107,0.403012,0.531233,0.861215,0.004159,-0.000362,-0.001703,-0.075062,-0.395442,0.406243,16.267456,-33.809587,37.519572,-0.000637,-0.149199,-0.018678,-6.156014
3.451602,0.346120,0.402409,0.530785,0.860457,0.004159,-0.000147,-0.001766,-0.043710,-0.421188,0.425857,19.769406,-28.235436,34.468381,-0.000758,-0.174076,-0.024877,-5.044248
3.455760,0.346166,0.401794,0.530349,0.859634,0.004159,-0.000008,-0.001816,-0.012352,-0.433051,0.435542,21.528050,-18.806583,28.585739,-0.000823,-0.190593,-0.016517,-3.501131
3.459919,0.346200,0.401120,0.529860,0.858756,0.004159,0.000093,-0.001892,0.017065,-0.438182,0.437779,22.153459,-10.277501,24.421359,-0.000879,-0.198295,-0.007701,-1.861867
3.464077,0.346229,0.400534,0.529436,0.857990,0.004159,0.000110,-0.001875,0.035334,-0.435779,0.433899,19.007668,-3.508767,19.328810,-0.000765,-0.198018,0.000276,-0.662819
3.468236,0.346310,0.399953,0.529049,0.857157,0.004159,0.000143,-0.001842,0.036737,-0.436311,0.434926,11.804386,-0.783892,11.830385,-0.000833,-0.194118,0.003900,-0.380624
3.472395,0.346402,0.399291,0.528609,0.856205,0.004159,0.000202,-0.001829,0.021388,-0.451214,0.451844,1.039508,-3.133862,3.301768,-0.000952,-0.195782,-0.001664,-0.690023
3.476553,0.346331,0.398621,0.528056,0.855476,0.004159,0.000101,-0.001913,-0.012827,-0.488993,0.493524,-11.581147,-12.796179,17.258770,-0.000729,-0.197089,-0.001307,-1.361458
3.480712,0.346158,0.397845,0.527358,0.854759,0.004159,-0.000152,-0.002107,-0.057444,-0.548251,0.557346,-22.647652,-26.918157,35.178165,-0.000717,-0.205320,-0.008231,-2.997424
3.484870,0.345947,0.396885,0.526495,0.853863,0.004159,-0.000455,-0.002406,-0.104705,-0.627239,0.640705,-30.321269,-42.328444,52.067999,-0.000896,-0.228279,-0.022959,-4.937174
3.489029,0.345623,0.395667,0.525364,0.852805,0.004159,-0.000708,-0.002954,-0.146431,-0.722569,0.739534,-32.127628,-56.167540,64.706854,-0.001058,-0.258544,-0.030265,-6.563410
3.493187,0.345311,0.394314,0.524140,0.851556,0.004159,-0.000847,-0.003532,-0.177712,-0.824737,0.843805,-28.920489,-66.485939,72.503619,-0.001250,-0.291112,-0.032568,-7.670850
3.497346,0.344953,0.392873,0.522820,0.850255,0.004159,-0.000995,-0.004012,-0.195336,-0.924276,0.944035,-21.793892,-71.427865,74.678736,-0.001301,-0.331313,-0.040201,-8.092210
3.501504,0.344721,0.391360,0.521531,0.848675,0.004159,-0.000902,-0.004307,-0.193345,-1.007700,1.026700,-11.281223,-68.564956,69.486828,-0.001580,-0.370346,-0.039032,-7.955373
3.505663,0.344594,0.389792,0.520272,0.846866,0.004159,-0.000716,-0.004522,-0.175912,-1.069538,1.085927,0.432845,-58.866853,58.868445,-0.001809,-0.398754,-0.028408,-6.676982
3.509822,0.344413,0.388241,0.518991,0.845148,0.004159,-0.000539,-0.004631,-0.150683,-1.102739,1.114988,10.737611,-42.914659,44.237588,-0.001718,-0.414623,-0.015869,-4.746312
3.513980,0.344304,0.386703,0.517768,0.843335,0.004159,-0.000417,-0.004657,-0.124633,-1.112419,1.120361,16.523072,-25.181667,30.118570,-0.001813,-0.425748,-0.011125,-2.677592
3.518139,0.344207,0.385182,0.516569,0.841516,0.004159,-0.000388,-0.004610,-0.102693,-1.106233,1.110658,17.606888,-8.823893,19.694253,-0.001818,-0.428408,-0.002660,-0.375069
3.522297,0.344063,0.383774,0.515424,0.839904,0.004159,-0.000350,-0.004467,-0.090022,-1.092392,1.094670,14.587201,2.488004,14.797858,-0.001612,-0.421181,0.007227,1.808270
3.526456,0.343899,0.382291,0.514211,0.838216,0.004159,-0.000405,-0.004412,-0.096584,-1.076540,1.080086,6.744876,8.627920,10.951455,-0.001688,-0.401835,0.019345,3.149372
3.530614,0.343739,0.380866,0.513045,0.836592,0.004159,-0.000468,-0.004315,-0.117610,-1.061927,1.069038,-3.587156,10.654110,11.241786,-0.001625,-0.385064,0.016771,4.126941
3.534773,0.343524,0.379387,0.511804,0.834967,0.004159,-0.000539,-0.004387,-0.146885,-1.047853,1.059811,-13.673797,10.710345,17.369059,-0.001625,-0.366209,0.018855,4.474227
3.538931,0.343242,0.377980,0.510572,0.833526,0.004159,-0.000657,-0.004311,-0.174657,-1.031206,1.047731,-18.774205,10.901206,21.709607,-0.001440,-0.345143,0.021066,4.257428
3.543090,0.342879,0.376585,0.509296,0.832212,0.004159,-0.000860,-0.004282,-0.197838,-1.013851,1.034298,-19.292255,11.560697,22.490905,-0.001314,-0.333647,0.011496,3.261244
3.547249,0.342479,0.375143,0.507961,0.830885,0.004159,-0.001045,-0.004244,-0.216313,-1.002442,1.025969,-16.695188,10.919951,19.949301,-0.001327,-0.329259,0.004388,1.467984
3.551407,0.342184,0.373782,0.506757,0.829503,0.004159,-0.001058,-0.004197,-0.228658,-0.995086,1.020559,-12.985335,8.685860,15.622519,-0.001381,-0.322360,0.006899,-0.736090
3.555566,0.341897,0.372535,0.505644,0.828256,0.004159,-0.000982,-0.004050,-0.233073,-0.996567,1.022283,-8.472846,4.156330,9.437383,-0.001248,-0.334243,-0.011883,-2.713255
3.559724,0.341653,0.371157,0.504464,0.826766,0.004159,-0.000826,-0.003987,-0.224888,-1.003427,1.027322,-2.061976,-0.236872,2.075537,-0.001490,-0.355608,-0.021365,-4.845061
3.563883,0.341391,0.369644,0.503175,0.825111,0.004159,-0.000792,-0.004138,-0.203677,-1.023645,1.043755,6.006996,-6.867572,9.124009,-0.001654,-0.385788,-0.030180,-6.289658
3.568041,0.341147,0.368131,0.501898,0.823424,0.004159,-0.000750,-0.004404,-0.169690,-1.048668,1.063687,15.241580,-12.528633,19.729988,-0.001687,-0.423147,-0.037359,-6.879888
3.572200,0.340991,0.366614,0.500680,0.821593,0.004159,-0.000662,-0.004543,-0.130557,-1.076894,1.086826,22.683438,-17.666532,28.751430,-0.001831,-0.456719,-0.033572,-7.092719
3.576358,0.340949,0.364949,0.499434,0.819384,0.004159,-0.000442,-0.004695,-0.091241,-1.102675,1.108820,27.037445,-19.004260,33.048227,-0.002208,-0.484181,-0.027462,-6.901861
3.580517,0.340945,0.363381,0.498286,0.817243,0.004159,-0.000202,-0.004749,-0.056466,-1.124552,1.128003,27.226601,-18.247634,32.775966,-0.002142,-0.509929,-0.025748,-5.568536
3.584676,0.340941,0.361776,0.497114,0.815039,0.004159,-0.000051,-0.004838,-0.027992,-1.136294,1.137964,24.663617,-14.283869,28.501279,-0.002204,-0.520848,-0.010919,-4.486937
3.588834,0.341037,0.360191,0.496029,0.812706,0.004159,0.000088,-0.004758,-0.003175,-1.140227,1.140315,21.177003,-9.030091,23.021902,-0.002333,-0.532767,-0.011919,-3.661977
3.592993,0.341050,0.358640,0.494912,0.810533,0.004159,0.000105,-0.004741,0.010892,-1.147172,1.146479,16.197587,-5.439526,17.086552,-0.002173,-0.547570,-0.014803,-3.223121
3.597151,0.341033,0.357052,0.493750,0.808340,0.004159,0.000093,-0.004724,0.013096,-1.166958,1.166221,9.880443,-7.373694,12.328605,-0.002193,-0.559449,-0.011879,-3.675801
3.601310,0.340995,0.355332,0.492482,0.805984,0.004159,-0.000042,-0.004859,-0.000638,-1.200598,1.200613,0.610072,-14.517332,14.530145,-0.002356,-0.568057,-0.008608,-4.454657
3.605468,0.340945,0.353583,0.491187,0.803593,0.004159,-0.000105,-0.005057,-0.021062,-1.248922,1.249606,-7.683842,-24.467644,25.645799,-0.002391,-0.594519,-0.026463,-5.088427
3.609627,0.340890,0.351657,0.489764,0.800944,0.004159,-0.000143,-0.005394,-0.041599,-1.307720,1.308792,-13.152338,-33.848782,36.314240,-0.002649,-0.621989,-0.027470,-5.768967
3.613785,0.340738,0.349563,0.488157,0.798181,0.004159,-0.000257,-0.005769,-0.057997,-1.375518,1.376779,-13.793085,-42.062603,44.266372,-0.002763,-0.650464,-0.028475,-5.767210
3.617944,0.340637,0.347511,0.486618,0.795386,0.004159,-0.000308,-0.006073,-0.065155,-1.436952,1.438291,-10.602986,-45.215210,46.441776,-0.002795,-0.682590,-0.032126,-5.251034
3.622103,0.340502,0.345378,0.485003,0.792507,0.004159,-0.000388,-0.006279,-0.065459,-1.484943,1.486207,-5.737746,-42.616439,43.000961,-0.002879,-0.701853,-0.019263,-4.677948
3.626261,0.340481,0.343191,0.483433,0.789362,0.004159,-0.000257,-0.006372,-0.055042,-1.508386,1.509539,0.710615,-31.950401,31.958302,-0.003145,-0.711461,-0.009608,-3.795545
3.630420,0.340481,0.341122,0.481966,0.786338,0.004159,-0.000156,-0.006389,-0.039827,-1.510441,1.511398,6.090497,-17.671644,18.691740,-0.003024,-0.720297,-0.008835,-2.462562
3.634578,0.340464,0.339065,0.480501,0.783339,0.004159,-0.000038,-0.006313,-0.018135,-1.494198,1.495029,11.380062,-2.225571,11.595644,-0.002999,-0.722831,-0.002535,-1.835533
3.638737,0.340532,0.337110,0.479171,0.780348,0.004159,0.000051,-0.006081,0.008001,-1.468190,1.468918,15.159783,9.665725,17.979022,-0.002991,-0.724612,-0.001781,-1.508790
3.642895,0.340582,0.335205,0.477869,0.777441,0.004159,0.000101,-0.005917,0.034632,-1.442423,1.443106,17.905107,16.356069,24.251059,-0.002907,-0.734346,-0.009734,-1.522133
3.647054,0.340700,0.333292,0.476613,0.774406,0.004159,0.000236,-0.005774,0.056551,-1.425217,1.425709,17.959639,16.587829,24.448000,-0.003035,-0.742388,-0.008042,-1.975921
3.651212,0.340785,0.331256,0.475252,0.771221,0.004159,0.000253,-0.005854,0.064765,-1.426903,1.427240,13.649939,9.928158,16.878660,-0.003186,-0.752349,-0.009961,-2.310956
3.655371,0.340882,0.329242,0.473920,0.768030,0.004159,0.000299,-0.005963,0.062001,-1.444691,1.444668,6.581281,-0.545316,6.603835,-0.003190,-0.770269,-0.017921,-2.530149
3.659530,0.340945,0.327160,0.472522,0.764768,0.004159,0.000244,-0.006132,0.044504,-1.480039,1.479953,-2.896991,-13.183012,13.497569,-0.003262,-0.783568,-0.013298,-2.943020
3.663688,0.340936,0.324876,0.470937,0.761281,0.004159,0.000152,-0.006380,0.011289,-1.531276,1.532062,-12.859231,-25.098165,28.200669,-0.003487,-0.795447,-0.011880,-3.281345
3.667847,0.340780,0.322558,0.469228,0.757934,0.004159,-0.000101,-0.006684,-0.041287,-1.595183,1.598804,-24.837436,-36.188528,43.892001,-0.003347,-0.806101,-0.010654,-3.462400
3.672005,0.340549,0.320143,0.467403,0.754523,0.004159,-0.000396,-0.007017,-0.108142,-1.670776,1.678536,-36.706578,-45.866181,58.745889,-0.003411,-0.818854,-0.012754,-4.276668
3.676164,0.340275,0.317716,0.465543,0.751127,0.004159,-0.000662,-0.007160,-0.174204,-1.748637,1.760629,-44.605138,-52.268531,68.714028,-0.003396,-0.838227,-0.019372,-5.165403
3.680322,0.339807,0.315099,0.463418,0.747688,0.004159,-0.000973,-0.007459,-0.229770,-1.824471,1.839711,-45.324273,-55.136552,71.374569,-0.003439,-0.863662,-0.025435,-6.069142
3.684481,0.339318,0.312364,0.461203,0.744061,0.004159,-0.001231,-0.007779,-0.262482,-1.886699,1.903771,-37.113861,-51.922596,63.823151,-0.003628,-0.890683,-0.027021,-6.716914
3.688639,0.338888,0.309582,0.459006,0.740237,0.004159,-0.001386,-0.008133,-0.269555,-1.929942,1.947128,-22.928830,-43.598008,49.259695,-0.003824,-0.919383,-0.028700,-6.535946
3.692798,0.338597,0.306780,0.456905,0.736137,0.004159,-0.001209,-0.008319,-0.246119,-1.951422,1.967133,-3.931387,-30.527467,30.779572,-0.004099,-0.956117,-0.036734,-5.541621
3.696957,0.338471,0.304121,0.455030,0.731993,0.004159,-0.000847,-0.008243,-0.199305,-1.948984,1.961656,15.192161,-14.977443,21.333671,-0.004144,-0.979398,-0.023281,-3.753632
3.701115,0.338433,0.301567,0.453299,0.727858,0.004159,-0.000455,-0.008015,-0.132549,-1.917519,1.926662,32.945602,2.987309,33.080760,-0.004135,-0.989423,-0.010025,-1.522498
3.705274,0.338501,0.299118,0.451724,0.723712,0.004159,-0.000097,-0.007661,-0.054652,-1.848197,1.853927,46.041705,24.822099,52.306550,-0.004146,-0.979261,0.010163,0.599295
3.709432,0.338635,0.296775,0.450277,0.719614,0.004159,0.000164,-0.007345,0.024506,-1.752478,1.756259,53.819273,47.253328,71.619768,-0.004098,-0.958808,0.020453,2.469218
3.713591,0.338876,0.294613,0.449036,0.715641,0.004159,0.000442,-0.006953,0.096003,-1.645200,1.649496,54.959324,65.483921,85.490767,-0.003973,-0.935801,0.023007,3.814550
3.717749,0.339103,0.292645,0.447920,0.711992,0.004159,0.000603,-0.006473,0.150584,-1.547901,1.555240,49.352795,72.211756,87.465628,-0.003649,-0.914516,0.021285,4.364406
3.721908,0.339432,0.290837,0.446990,0.708449,0.004159,0.000796,-0.005938,0.189476,-1.469955,1.481126,39.670029,67.937843,78.671861,-0.003543,-0.900698,0.013818,3.537271
3.726067,0.339727,0.289008,0.446027,0.704905,0.004159,0.000851,-0.005605,0.213542,-1.416096,1.430202,28.264406,55.092245,61.919561,-0.003544,-0.894481,0.006217,2.392032
3.730225,0.340039,0.287053,0.445001,0.701104,0.004159,0.000936,-0.005592,0.224540,-1.384851,1.400154,17.784115,39.208215,43.052977,-0.003801,-0.890767,0.003714,1.079042
3.734384,0.340380,0.285098,0.444004,0.697243,0.004159,0.000948,-0.005740,0.220494,-1.377772,1.392258,7.458899,22.167092,23.388355,-0.003861,-0.895619,-0.004852,0.276068
3.738542,0.340587,0.283037,0.442842,0.693376,0.004159,0.000860,-0.005972,0.196435,-1.397097,1.409336,-4.113727,4.568725,6.147845,-0.003867,-0.905553,-0.009934,-0.320108
3.742701,0.340742,0.280959,0.441637,0.689532,0.004159,0.000704,-0.006094,0.153036,-1.441070,1.450765,-17.194493,-13.518722,21.872504,-0.003844,-0.917116,-0.011563,-1.297620
3.746859,0.340839,0.278823,0.440356,0.685649,0.004159,0.000459,-0.006275,0.090908,-1.498599,1.506205,-31.161397,-29.055114,42.605543,-0.003884,-0.919763,-0.002647,-2.720883
3.751018,0.340776,0.276602,0.438904,0.681823,0.004159,0.000190,-0.006435,0.020232,-1.561415,1.567866,-42.371047,-39.513251,57.936194,-0.003825,-0.929012,-0.009249,-4.820971
3.755176,0.340553,0.274187,0.437212,0.677857,0.004159,-0.000190,-0.006772,-0.053823,-1.629333,1.635218,-49.743036,-45.271446,67.259746,-0.003966,-0.947876,-0.018864,-7.910300
3.759335,0.340271,0.271717,0.435447,0.673846,0.004159,-0.000569,-0.007105,-0.116448,-1.709306,1.715142,-49.862324,-50.668369,71.088220,-0.004011,-0.991961,-0.044085,-11.495329
3.763494,0.339946,0.269126,0.433580,0.669642,0.004159,-0.000830,-0.007476,-0.157784,-1.804331,1.810471,-42.807300,-58.413560,72.419672,-0.004204,-1.062557,-0.070596,-15.859950
3.767652,0.339643,0.266370,0.431636,0.665072,0.004159,-0.000910,-0.007817,-0.173616,-1.913423,1.919855,-28.806313,-68.314452,74.139517,-0.004570,-1.147359,-0.084802,-20.080418
3.771811,0.339470,0.263369,0.429654,0.659825,0.004159,-0.000801,-0.008348,-0.164141,-2.030140,2.036533,-11.468675,-77.150274,77.998046,-0.005247,-1.246387,-0.099028,-23.331063
3.775969,0.339352,0.260200,0.427626,0.654139,0.004159,-0.000594,-0.008926,-0.131486,-2.147793,2.153502,6.323961,-82.591504,82.833260,-0.005686,-1.356655,-0.110268,-24.382577
3.780128,0.339398,0.256909,0.425668,0.647936,0.004159,-0.000244,-0.009461,-0.079129,-2.258047,2.262486,22.720929,-82.870979,85.929271,-0.006202,-1.461111,-0.104456,-23.411743
3.784286,0.339516,0.253512,0.423721,0.641377,0.004159,0.000046,-0.009857,-0.016703,-2.356636,2.359566,35.454055,-78.511859,86.145819,-0.006560,-1.557309,-0.096198,-19.519335
3.788445,0.339605,0.250082,0.421749,0.634734,0.004159,0.000253,-0.010118,0.041953,-2.429983,2.431741,41.706443,-67.857750,79.649869,-0.006643,-1.618160,-0.060850,-13.687029
3.792603,0.339794,0.246605,0.419850,0.627798,0.004159,0.000396,-0.010304,0.090929,-2.468166,2.469807,40.893582,-50.526928,65.001965,-0.006936,-1.644168,-0.026009,-6.456593
3.796762,0.340068,0.243208,0.418087,0.620838,0.004159,0.000552,-0.010304,0.128098,-2.459378,2.462041,34.820126,-24.706219,42.694712,-0.006960,-1.634345,0.009823,2.034856
3.800921,0.340262,0.239908,0.416334,0.614120,0.004159,0.000657,-0.010173,0.154510,-2.407610,2.411857,27.066415,5.379882,27.595904,-0.006718,-1.595609,0.038737,10.367020
3.805079,0.340490,0.236807,0.414742,0.607692,0.004159,0.000695,-0.009798,0.167408,-2.312699,2.318335,18.390779,37.384814,41.663475,-0.006428,-1.515074,0.080535,17.050228
3.809238,0.340717,0.234034,0.413352,0.601870,0.004159,0.000649,-0.009174,0.171823,-2.184190,2.190555,10.514373,66.174087,67.004192,-0.005822,-1.422658,0.092416,21.440538
3.813396,0.340957,0.231408,0.412070,0.596288,0.004159,0.000695,-0.008500,0.168435,-2.030154,2.036572,3.348581,90.766131,90.827878,-0.005582,-1.316893,0.105764,22.445394
3.817555,0.341185,0.229019,0.410922,0.591166,0.004159,0.000695,-0.007788,0.158238,-1.871668,1.877465,-2.205121,106.053722,106.076644,-0.005122,-1.212583,0.104311,20.449735
3.821713,0.341337,0.226844,0.409840,0.586554,0.004159,0.000619,-0.007189,0.137077,-1.733117,1.737853,-8.355262,108.468449,108.789773,-0.004612,-1.140318,0.072265,15.428351
3.825872,0.341396,0.224809,0.408766,0.582327,0.004159,0.000438,-0.006600,0.106767,-1.638064,1.641681,-14.829185,94.285122,95.444167,-0.004227,-1.106576,0.033741,7.834332
3.830030,0.341493,0.222651,0.407665,0.577775,0.004159,0.000308,-0.006368,0.067380,-1.603283,1.606110,-21.848423,64.538139,68.136077,-0.004551,-1.110792,-0.004215,-1.499660
3.834189,0.341480,0.220443,0.406452,0.573241,0.004159,0.000143,-0.006401,0.021791,-1.631041,1.633425,-27.722498,24.546033,37.027620,-0.004534,-1.158370,-0.047579,-10.174668
3.838348,0.341358,0.217885,0.404968,0.568098,0.004159,-0.000038,-0.006924,-0.029020,-1.716761,1.718798,-32.652495,-18.924166,37.740025,-0.005143,-1.239631,-0.081260,-18.039099
3.842506,0.341181,0.215019,0.403283,0.562344,0.004159,-0.000312,-0.007632,-0.071972,-1.846185,1.847954,-33.509663,-58.410151,67.339760,-0.005754,-1.349040,-0.109410,-22.872608
3.846665,0.341004,0.211989,0.401526,0.556195,0.004159,-0.000476,-0.008454,-0.101134,-1.998930,2.000399,-29.559531,-88.465579,93.273386,-0.006149,-1.469005,-0.119964,-24.167440
3.850823,0.340780,0.208761,0.399640,0.549630,0.004159,-0.000577,-0.009124,-0.111005,-2.149394,2.150427,-19.714875,-104.034349,105.885891,-0.006565,-1.576073,-0.107068,-22.669300
3.854982,0.340658,0.205411,0.397796,0.542609,0.004159,-0.000523,-0.009608,-0.102026,-2.269711,2.269818,-7.227140,-101.844564,102.100670,-0.007021,-1.651513,-0.075440,-18.540080
3.859140,0.340637,0.202031,0.396043,0.535328,0.004159,-0.000367,-0.009958,-0.065800,-2.340514,2.340677,8.496704,-82.139914,82.578202,-0.007281,-1.704595,-0.053082,-12.170614
3.863299,0.340755,0.198807,0.394510,0.528147,0.004159,-0.000025,-0.009954,-0.001488,-2.346112,2.348902,26.335351,-47.304452,54.141129,-0.007181,-1.708671,-0.004076,-4.527693
3.867457,0.340941,0.195684,0.393107,0.521048,0.004159,0.000282,-0.009726,0.086060,-2.295797,2.304275,45.228843,-6.272837,45.661764,-0.007099,-1.691076,0.017595,3.040312
3.871616,0.341299,0.192802,0.391991,0.514215,0.004159,0.000662,-0.009229,0.177648,-2.203494,2.218912,58.541368,32.949010,67.176849,-0.006833,-1.654136,0.036940,9.870057
3.875775,0.341788,0.190134,0.391113,0.507662,0.004159,0.001032,-0.008673,0.259230,-2.088761,2.110627,62.694290,61.884836,88.092604,-0.006553,-1.590891,0.063245,14.898615
3.879933,0.342411,0.187677,0.390472,0.501386,0.004159,0.001471,-0.008007,0.316305,-1.962937,1.989399,55.366607,80.042152,97.325265,-0.006275,-1.511865,0.079026,17.591137
3.884092,0.342980,0.185372,0.389869,0.495500,0.004159,0.001681,-0.007430,0.340889,-1.837723,1.866099,39.254226,87.956049,96.318019,-0.005886,-1.429805,0.082060,17.889926
3.888250,0.343406,0.183003,0.389124,0.489625,0.004159,0.001618,-0.007130,0.324901,-1.734684,1.762520,15.792008,85.144264,86.596381,-0.005875,-1.361201,0.068605,15.462277
3.892409,0.343655,0.180728,0.388279,0.484152,0.004159,0.001243,-0.006949,0.272113,-1.661067,1.686310,-10.626844,72.590069,73.363806,-0.005474,-1.300306,0.060895,11.540977
3.896567,0.343794,0.178553,0.387396,0.479017,0.004159,0.000813,-0.006819,0.189412,-1.628540,1.649248,-36.425399,50.301985,62.105551,-0.005135,-1.273953,0.026353,5.433117
3.900726,0.343751,0.176294,0.386322,0.473878,0.004159,0.000346,-0.006709,0.092587,-1.637880,1.652351,-55.864208,23.278173,60.520104,-0.005139,-1.285064,-0.011111,-2.651054
3.904884,0.343558,0.173913,0.385068,0.468606,0.004159,-0.000097,-0.006814,0.000276,-1.689868,1.697322,-65.368042,-6.925512,65.733885,-0.005272,-1.330102,-0.045037,-10.660158
3.909043,0.343296,0.171334,0.383677,0.462916,0.004159,-0.000497,-0.007219,-0.068351,-1.770046,1.772071,-61.983675,-34.027713,70.709697,-0.005690,-1.401206,-0.071105,-17.620236
3.913202,0.343098,0.168646,0.382306,0.456854,0.004159,-0.000653,-0.007649,-0.101190,-1.865652,1.865418,-46.597245,-54.771872,71.911482,-0.006061,-1.494835,-0.093629,-21.975533
3.917360,0.343001,0.165658,0.380910,0.449927,0.004159,-0.000556,-0.008256,-0.097392,-1.972115,1.972288,-23.486075,-67.871383,71.820055,-0.006927,-1.612317,-0.117482,-23.203625
3.921519,0.343006,0.162569,0.379580,0.442594,0.004159,-0.000291,-0.008766,-0.062490,-2.079782,2.081336,1.409301,-74.481634,74.494966,-0.007333,-1.725487,-0.113170,-19.987386
3.925677,0.343157,0.159492,0.378411,0.435076,0.004159,0.000059,-0.009153,-0.003572,-2.165559,2.168892,23.474146,-72.118030,75.842243,-0.007518,-1.796304,-0.070817,-13.569097
3.929836,0.343355,0.156403,0.377299,0.427430,0.004159,0.000354,-0.009254,0.068606,-2.208837,2.214142,39.917125,-56.924165,69.525085,-0.007646,-1.827973,-0.031669,-5.350699
3.933994,0.343676,0.153314,0.376322,0.419607,0.004159,0.000670,-0.009254,0.141839,-2.194090,2.201856,49.134668,-27.487331,56.300701,-0.007823,-1.801500,0.026472,3.803230
3.938153,0.344030,0.150368,0.375456,0.412058,0.004159,0.000872,-0.009124,0.202189,-2.128552,2.139485,49.478899,8.898874,50.272770,-0.007549,-1.731885,0.069615,12.710536
3.942311,0.344422,0.147701,0.374756,0.405116,0.004159,0.001066,-0.008702,0.242682,-2.017320,2.031565,41.859813,46.053633,62.234887,-0.006941,-1.626511,0.105374,19.536861
3.946470,0.344809,0.145391,0.374209,0.399036,0.004159,0.001134,-0.007923,0.261667,-1.886558,1.903119,28.814834,73.951655,79.367134,-0.006080,-1.524374,0.102136,22.034978
3.950629,0.345151,0.143179,0.373670,0.393225,0.004159,0.001121,-0.007189,0.260491,-1.759140,1.776268,14.019731,88.831963,89.931477,-0.005811,-1.437296,0.087078,19.755026
3.954787,0.345450,0.141173,0.373183,0.387953,0.004159,0.001028,-0.006528,0.241407,-1.654434,1.670298,-0.306740,87.262476,87.263015,-0.005272,-1.365520,0.071776,13.837928
3.958946,0.345673,0.139095,0.372609,0.382565,0.004159,0.000864,-0.006296,0.201977,-1.586573,1.599890,-14.353737,72.136775,73.550963,-0.005388,-1.332017,0.033503,4.214670
3.963104,0.345804,0.136908,0.371919,0.376978,0.004159,0.000653,-0.006271,0.146878,-1.569430,1.579579,-27.320328,45.619085,53.174253,-0.005587,-1.355340,-0.023323,-6.078106
3.967263,0.345871,0.134527,0.371112,0.370945,0.004159,0.000421,-0.006646,0.082233,-1.616117,1.622514,-38.276065,9.214135,39.369499,-0.006032,-1.435240,-0.079900,-16.042349
3.971421,0.345850,0.131969,0.370173,0.364526,0.004159,0.000177,-0.007126,0.024201,-1.717725,1.720226,-42.749360,-31.538005,53.123945,-0.006420,-1.549111,-0.113871,-23.444751
3.975580,0.345724,0.129259,0.369097,0.357788,0.004159,-0.000080,-0.007649,-0.016214,-1.853562,1.852532,-39.218439,-68.324676,78.780374,-0.006737,-1.680174,-0.131063,-27.515633
3.979738,0.345568,0.126246,0.367906,0.350265,0.004159,-0.000303,-0.008281,-0.027808,-2.000199,1.997253,-26.461455,-92.359476,96.075394,-0.007523,-1.819080,-0.138906,-27.646139
3.983897,0.345551,0.123081,0.366817,0.342177,0.004159,-0.000299,-0.008888,-0.002317,-2.125505,2.124394,-6.376788,-98.058027,98.265152,-0.008088,-1.915926,-0.096846,-22.531847
3.988056,0.345694,0.119832,0.365875,0.333680,0.004159,-0.000029,-0.009427,0.059145,-2.213649,2.218881,18.121530,-86.589351,88.465279,-0.008497,-1.985614,-0.069687,-13.458082
3.992214,0.346048,0.116667,0.365186,0.325174,0.004159,0.000480,-0.009579,0.146134,-2.243391,2.258294,41.827435,-58.480020,71.898867,-0.008506,-1.996529,-0.010915,-1.570856
3.996373,0.346562,0.113561,0.364694,0.316653,0.004159,0.001011,-0.009520,0.240684,-2.216129,2.240936,58.434009,-21.792187,62.365318,-0.008521,-1.950431,0.046098,10.772157
4.000531,0.347232,0.110750,0.364467,0.308751,0.004159,0.001538,-0.009082,0.325334,-2.129374,2.161893,64.009864,20.265303,67.141233,-0.007901,-1.853596,0.096835,22.178148
4.004690,0.347961,0.108306,0.364427,0.301754,0.004159,0.001913,-0.008361,0.379554,-1.993906,2.030597,56.130049,59.993272,82.157015,-0.006998,-1.707631,0.145965,29.852873
4.008848,0.348514,0.105959,0.364265,0.295150,0.004159,0.001951,-0.007602,0.386775,-1.834067,1.871768,35.130274,91.873804,98.361232,-0.006603,-1.554025,0.153605,32.109511
4.013007,0.348893,0.103986,0.364060,0.289664,0.004159,0.001660,-0.006764,0.344021,-1.668735,1.704584,4.493744,110.769000,110.860115,-0.005486,-1.397346,0.156680,30.356350
4.017165,0.349112,0.102132,0.363745,0.284606,0.004159,0.001150,-0.006174,0.260909,-1.527874,1.558480,-28.530247,112.065830,115.640500,-0.005057,-1.280108,0.117237,22.702299
4.021324,0.349137,0.100286,0.363255,0.279710,0.004159,0.000624,-0.005672,0.159365,-1.425947,1.447814,-54.684962,98.139824,112.347097,-0.004897,-1.213642,0.066467,12.262320
4.025483,0.348973,0.098424,0.362587,0.274898,0.004159,0.000080,-0.005563,0.061944,-1.386786,1.397726,-67.830484,67.799810,95.905103,-0.004812,-1.226803,-0.013161,1.243354
